max_temp,rainfall,count,tyme,month
25.746787824005743,73.68517561088863,17,1,1
27.47939694125343,56.0953556932048,404,2,2
29.422034377042934,142.79697875739944,126,3,3
30.0384601966832,130.41395509698728,0,4,4
26.590056494987873,21.349782629694843,35,5,5
28.70611632190988,175.93685544063698,509,6,6
32.41759036193415,124.45630837141789,263,7,7
34.40488323323268,125.96051240131379,909,8,8
29.70716541471659,158.91795367087911,424,9,9
28.958019467499366,83.88826570860732,529,10,10
29.15309905974224,151.32799427051125,366,11,11
28.960264324442143,126.25686876160606,1045,12,12
30.487921616112338,150.2089687542064,202,13,1
29.031175874588918,148.38722230779996,0,14,2
30.466867999245775,30.625265008853916,1369,15,3
28.96430623861737,139.9523321708127,976,16,4
26.513553935381942,132.71566930155558,0,17,5
26.212050245310447,35.860896415103234,1243,18,6
29.40075447808038,98.26885206109472,168,19,7
29.594165204092207,76.59917566806146,129,20,8
30.742382074690028,33.525322436617,263,21,9
26.43052944200445,57.286694012600236,0,22,10
24.813439537760978,29.555353181420575,741,23,11
27.557249695727972,156.5333788410035,818,24,12
31.038194951728777,191.18045693265884,193,25,1
32.10554716799695,77.58279742267999,274,26,2
23.552692173018173,116.13184713257638,77,27,3
28.542820490260528,113.38415103859155,405,28,4
29.99377382670473,120.85915014018009,0,29,5
28.585624797762648,65.44685175647103,949,30,6
31.12891301376893,36.05125983060931,802,31,7
27.4181955839138,92.99393094954243,217,32,8
33.973515068380664,120.05803665887939,537,33,9
28.78532130345473,29.48210827141299,1322,34,10
30.441851251320404,168.44046371159607,167,35,11
30.396693266724686,130.5722612772514,441,36,12
26.459220063633648,0.0,867,37,1
27.38906558941679,141.39278270010428,89,38,2
30.178386189048744,80.42737291072015,755,39,3
26.98691763851638,124.86171328064921,730,40,4
27.192264525894174,74.61113745139964,183,41,5
28.3440852582861,153.7882136824538,640,42,6
31.13455580847821,63.87380283844216,1071,43,7
28.219642294107132,0.9699817774099557,1296,44,8
28.01676299283564,132.18236685729698,0,45,9
30.15751573573091,173.6968518694237,816,46,10
29.316961757042083,189.00401046479902,760,47,11
28.155306289549323,185.10317363992772,114,48,12
29.078315436040604,112.30996078167001,199,49,1
28.180164588590166,46.95741981997175,584,50,2
24.633928843509747,42.96087389657249,172,51,3
30.180392650317025,70.53543514013818,393,52,4
29.699234501117793,18.288150120519916,458,53,5
29.664687724779846,150.54040747255135,434,54,6
30.123282162331122,9.036171434771596,1266,55,7
27.2979584512611,103.40120146911178,1086,56,8
30.370996844183537,180.85941099202483,432,57,9
31.325541685521028,153.54879929256532,239,58,10
28.60135904674937,19.022033467918995,1154,59,11
30.828784281881223,37.732741992506746,484,60,12
27.372468692630136,180.4270864976649,903,61,1
30.214932959699844,68.44117838120226,1364,62,2
28.614702692284997,91.07402519373612,394,63,3
28.48063437791618,162.39207462099037,862,64,4
31.355876215363683,126.5324706561637,0,65,5
30.14896773318791,200.17707356854044,165,66,6
32.3735886613957,195.89838654962892,0,67,7
28.864402923449884,74.60205384851584,0,68,8
30.625852907683115,182.6961797494086,347,69,9
27.453672628685535,152.4083358475854,0,70,10
27.160581467026383,85.92672533748743,896,71,11
32.16601221978543,53.261079308042824,811,72,12
29.404070570606766,35.27139748518803,941,73,1
29.515171734446298,90.2176691649431,1071,74,2
27.870064575679557,113.66409274918945,161,75,3
28.363124684222193,178.53219184908747,573,76,4
26.332789045049946,102.82836013650436,1023,77,5
27.20925395204398,187.4601406088112,573,78,6
29.72811863405912,135.5817055666663,55,79,7
29.274907552007974,74.631268275335,830,80,8
34.11716866586745,21.438525900843175,907,81,9
27.690163534896392,43.01787849776107,667,82,10
31.219377076138933,181.0636052340143,102,83,11
26.429010275179238,123.79520180477033,4,84,12
32.72048763670028,184.5259576558147,584,85,1
31.671998027877766,91.16339269061189,22,86,2
30.258407984071205,135.56461674240867,0,87,3
28.128558822384594,78.26453054792569,916,88,4
31.079381591731956,91.26058310743254,1110,89,5
27.39383651582168,162.02767356675687,37,90,6
26.167365745655463,129.17537655621143,680,91,7
28.24139192152393,76.06754266474493,1062,92,8
29.841674059550982,55.04525219732315,771,93,9
30.20937528697192,86.05886179636154,0,94,10
29.13226187168189,56.758448751779355,49,95,11
23.899339136066338,175.80849477863535,869,96,12
29.251070899772984,139.03784998037068,148,97,1
30.14162574152922,55.49718329422346,978,98,2
28.01488036088601,41.30078288227207,659,99,3
26.746055329361035,191.78178784613985,755,100,4
29.162460573566698,190.84843214479065,649,101,5
32.35673471571994,17.249198579339705,8,102,6
24.506172987210267,129.6150833329937,325,103,7
27.565248691734897,96.41592745795657,200,104,8
31.51039106456289,160.43647414559655,85,105,9
32.26792588278029,166.9945173377235,706,106,10
26.868632627218872,41.653032346383256,572,107,11
30.594677390665822,130.62819862076924,473,108,12
31.21364984784174,175.69319307124937,717,109,1
26.722090876102396,4.870275219482657,891,110,2
29.991236590665142,10.56325856066065,493,111,3
26.42995393644959,51.28585489241341,1315,112,4
29.315539030849063,19.89563918276589,227,113,5
29.886801490459877,142.29121780006372,345,114,6
30.75468458055277,121.77341132279545,0,115,7
24.338224905578887,86.06921428294291,554,116,8
32.09009575072198,44.044214650048744,282,117,9
27.180092746728892,112.53750445895453,971,118,10
30.167452526025176,59.42880288201414,43,119,11
26.299219962486326,75.59720037866167,0,120,12
