max_temp,rainfall,count,tyme,month
27.895644001419836,109.63572803313244,498,1,1
28.996605118808642,160.70387836307228,625,2,2
30.724001204658748,177.19463933831648,381,3,3
28.2536709259989,85.32945204413478,1,4,4
29.611382649550098,139.38024908774332,418,5,5
30.041903923486018,81.93374004822755,440,6,6
30.669463056088897,92.2669969377605,1089,7,7
28.71537734533121,47.54320336433486,156,8,8
31.205278574482463,64.8741120808206,912,9,9
29.20704104498397,55.34808187060969,500,10,10
28.124078208891042,151.39587739886176,0,11,11
27.703144508895505,0.0,1586,12,12
28.749769729016183,5.234843258460721,1303,13,1
30.82984245430468,52.178285226514035,206,14,2
28.4088260921577,71.93970621446465,374,15,3
28.68418693049027,39.0401132938314,937,16,4
26.393350049175886,11.728399297462744,1259,17,5
28.57337966804941,124.83944753810408,962,18,6
28.37147892399779,35.069143970299876,655,19,7
26.19628492444891,125.83113479246276,0,20,8
31.600599854398013,40.059985660324216,868,21,9
29.817320826654115,141.3919151159016,743,22,10
30.731415785003545,162.4470049522382,122,23,11
28.751676095502397,71.49285137024017,644,24,12
31.67218545725678,49.373709628610584,563,25,1
29.884241293154226,148.62699507831968,1073,26,2
28.060086131634517,126.34722308306783,217,27,3
31.270651879172693,176.7642472793264,0,28,4
34.547885089063506,42.243914462411865,746,29,5
28.73380255003543,17.374763874350414,973,30,6
28.019055702529002,74.33991442038034,0,31,7
27.93106343212115,72.72609463787249,595,32,8
30.419794142177768,181.43534337828476,1049,33,9
26.34565123740436,143.72894241526302,588,34,10
31.029109721314306,66.21026295745897,17,35,11
26.666184409794766,67.78417551041049,316,36,12
32.28021855803198,200.4286996089471,769,37,1
30.862020002914086,129.42594234428645,391,38,2
28.66934512111906,113.4152537269119,1148,39,3
29.08046096788937,192.70680815961896,307,40,4
33.6642771605851,142.5878843750724,1142,41,5
27.88488454240529,10.670869833329924,72,42,6
28.70778825131156,66.86274056462237,1118,43,7
29.52644784776337,201.25610653524126,749,44,8
27.81149427355533,106.13615696243116,0,45,9
28.499495153481323,43.15114653787626,595,46,10
26.42489219529132,119.93048689270199,322,47,11
29.853152637109158,159.2302396933349,56,48,12
28.905279969722276,162.3925806586036,788,49,1
31.414461380424513,134.35037515418372,375,50,2
27.590792421202806,104.57560674224834,986,51,3
29.94665483014623,91.13458678380599,186,52,4
31.506817805115286,44.620410173740765,433,53,5
30.00694418210411,53.732906984270485,490,54,6
27.56448544198685,21.174978619476683,805,55,7
28.584371146340665,186.493893949595,1015,56,8
32.339689513565375,23.07284600348521,781,57,9
31.338216013091255,150.78060476040216,844,58,10
30.82068019929704,132.95527717315792,303,59,11
28.27444976498175,170.3988464668546,624,60,12
25.058240552193865,96.09100688044742,924,61,1
29.331636312630224,199.60315377054178,0,62,2
32.7427488176528,87.50222210144753,602,63,3
26.405713282263683,17.46412890162936,497,64,4
29.883239642577333,97.21471974098286,332,65,5
34.47447185728159,99.22095037951655,0,66,6
25.123788454455223,88.20685010865841,0,67,7
29.639663674214862,192.88979124957228,7,68,8
29.55384320323433,182.98623473940626,682,69,9
24.977966359168153,116.39440914297731,859,70,10
32.858697305466976,52.0809999048121,446,71,11
27.52494249917254,92.49256242673871,25,72,12
32.6710437111448,143.31219238670792,193,73,1
32.49909418506822,54.24128285741211,775,74,2
29.54366790046336,70.40941832491393,229,75,3
29.109368082991573,195.94004008892972,0,76,4
27.56907411457915,83.60454869149089,443,77,5
28.032101438738145,6.22274812077805,518,78,6
28.305197907460133,80.39103707313902,294,79,7
30.231486105447065,64.08897102343674,557,80,8
30.80833331292944,166.0618812390139,0,81,9
32.19314621657211,64.68122365550784,883,82,10
30.816268339009174,144.77668784124836,539,83,11
26.107296301577076,109.13225538250137,301,84,12
31.84007771416746,20.74413330204493,558,85,1
27.230877732126093,0.0,447,86,2
25.651523410284643,20.914836158963126,963,87,3
30.00676200695571,175.88914849211483,902,88,4
32.36782787608783,30.478597450486745,256,89,5
30.446419955996948,169.7828323304463,588,90,6
28.521605046306878,123.29985088658047,255,91,7
28.65431563796004,60.78924064270725,701,92,8
29.276648754700485,114.91497142092277,990,93,9
30.753067582374104,20.73410078576405,1128,94,10
28.426289934613035,165.245223200002,723,95,11
30.991134499325895,130.99337082040114,900,96,12
28.978879098126257,23.134950343351044,381,97,1
27.568475888918737,103.23488316837432,43,98,2
30.423602815031185,126.83194601695416,1137,99,3
31.343504050495024,63.531003218567506,791,100,4
28.604396763358512,29.50540292810271,1116,101,5
32.08266690936069,79.0490763402587,266,102,6
33.101370640144594,193.77380392326052,617,103,7
30.15883354576675,198.9832624474278,741,104,8
27.266459523655683,0.0,1287,105,9
28.148375531147842,183.3798536164198,686,106,10
27.379374259575858,53.578744527428924,1316,107,11
28.34015257377345,4.768043371414784,1534,108,12
31.434489333409147,152.36990165791457,887,109,1
32.180463433352095,112.6656061462008,727,110,2
33.05664165837056,119.65460859402921,279,111,3
28.43530974317079,115.47484303104747,413,112,4
29.74374742335885,52.83973133130098,979,113,5
27.38223157634129,68.29516558908954,540,114,6
29.649304296652158,9.001797456183894,1255,115,7
26.634654101785987,56.109413139777345,389,116,8
28.64521890290761,35.276419585549235,803,117,9
29.954058636984666,47.5515881686284,828,118,10
31.572611308833075,147.4206317642596,931,119,11
28.62415902123388,194.279763363212,0,120,12
